system:index,Date,ElevationBin,MeanBackscatter,.geo
1_1_1_2_11_9,2023-05-04,1083-1133,-16.44612203398444,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_10,2023-05-04,1133-1183,-12.36221981730103,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_11,2023-05-04,1183-1233,-10.492470755563707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_12,2023-05-04,1233-1283,-9.317387093808588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_13,2023-05-04,1283-1333,-8.13430805752941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_14,2023-05-04,1333-1383,-6.483535001826298,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_11_15,2023-05-04,1383-1433,-4.649134747097017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_0,2023-05-16,633-683,-21.763702897928923,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_1,2023-05-16,683-733,-24.218565067369585,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_2,2023-05-16,733-783,-25.696870109421656,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_3,2023-05-16,783-833,-25.987725033353673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_4,2023-05-16,833-883,-26.058838687795348,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_5,2023-05-16,883-933,-25.99312651888042,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_6,2023-05-16,933-983,-25.828892826958917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_7,2023-05-16,983-1033,-25.78715675072724,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_8,2023-05-16,1033-1083,-25.680894059621522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_9,2023-05-16,1083-1133,-25.798568600511594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_10,2023-05-16,1133-1183,-25.784301144154064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_11,2023-05-16,1183-1233,-25.865802268985817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_12,2023-05-16,1233-1283,-25.820630803403446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_13,2023-05-16,1283-1333,-25.104391497238435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_14,2023-05-16,1333-1383,-23.357969934430148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_12_15,2023-05-16,1383-1433,-18.80847480057176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_0,2023-05-28,633-683,-20.065017000742387,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_1,2023-05-28,683-733,-22.27059009866463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_2,2023-05-28,733-783,-23.958753782595927,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_3,2023-05-28,783-833,-24.603817370966603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_4,2023-05-28,833-883,-24.88628937176709,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_5,2023-05-28,883-933,-24.82374860079569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_6,2023-05-28,933-983,-24.891062818462714,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_7,2023-05-28,983-1033,-24.97836211367486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_8,2023-05-28,1033-1083,-24.61195035538292,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_9,2023-05-28,1083-1133,-24.734501228870275,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_10,2023-05-28,1133-1183,-24.692423186392137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_11,2023-05-28,1183-1233,-24.3069686343553,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_12,2023-05-28,1233-1283,-23.61097714913757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_13,2023-05-28,1283-1333,-23.21443083782985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_14,2023-05-28,1333-1383,-22.459445461126904,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_13_15,2023-05-28,1383-1433,-17.82612770242283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_0,2023-06-09,633-683,-17.55179150042077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_1,2023-06-09,683-733,-20.439954556117453,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_2,2023-06-09,733-783,-22.687740881439353,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_3,2023-06-09,783-833,-24.198731174993352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_4,2023-06-09,833-883,-24.749012644213796,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_5,2023-06-09,883-933,-25.26118192474646,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_6,2023-06-09,933-983,-25.26834197143795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_7,2023-06-09,983-1033,-25.50797868880386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_8,2023-06-09,1033-1083,-25.269052181988854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_9,2023-06-09,1083-1133,-25.382051763524878,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_10,2023-06-09,1133-1183,-24.961025876519695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_11,2023-06-09,1183-1233,-24.67323391277007,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_12,2023-06-09,1233-1283,-24.11181815576076,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_13,2023-06-09,1283-1333,-23.602013486368914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_14,2023-06-09,1333-1383,-22.628354397497223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_14_15,2023-06-09,1383-1433,-19.267403135158165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_0,2023-06-21,633-683,-17.277239674361507,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_1,2023-06-21,683-733,-19.330890402989393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_2,2023-06-21,733-783,-21.52298395719875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_3,2023-06-21,783-833,-23.264113070408406,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_4,2023-06-21,833-883,-24.3588938024755,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_5,2023-06-21,883-933,-24.830431494389913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_6,2023-06-21,933-983,-24.548861462984092,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_7,2023-06-21,983-1033,-24.702118640549497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_8,2023-06-21,1033-1083,-24.709479976941722,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_9,2023-06-21,1083-1133,-24.87612089777604,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_10,2023-06-21,1133-1183,-24.42679783598129,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_11,2023-06-21,1183-1233,-24.066075210054187,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_12,2023-06-21,1233-1283,-24.136539214544836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_13,2023-06-21,1283-1333,-23.3176796622601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_14,2023-06-21,1333-1383,-23.455108859688327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_15_15,2023-06-21,1383-1433,-19.917683870571015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_0,2023-07-03,633-683,-16.834034965638175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_1,2023-07-03,683-733,-18.713614667342426,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_2,2023-07-03,733-783,-20.223242806469727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_3,2023-07-03,783-833,-22.294689602862363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_4,2023-07-03,833-883,-23.530281648369286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_5,2023-07-03,883-933,-24.579603671009714,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_6,2023-07-03,933-983,-24.404263476740727,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_7,2023-07-03,983-1033,-24.55593040672712,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_8,2023-07-03,1033-1083,-24.493255893802978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_9,2023-07-03,1083-1133,-25.007898831711007,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_10,2023-07-03,1133-1183,-25.077981756038287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_11,2023-07-03,1183-1233,-24.736321282923804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_12,2023-07-03,1233-1283,-24.26548615443713,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_13,2023-07-03,1283-1333,-23.71735351687297,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_14,2023-07-03,1333-1383,-23.981682482437336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_16_15,2023-07-03,1383-1433,-21.93001164041084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_0,2023-07-15,633-683,-17.062895822094283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_1,2023-07-15,683-733,-18.34476329426927,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_2,2023-07-15,733-783,-19.808160831877267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_3,2023-07-15,783-833,-21.3582679791835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_4,2023-07-15,833-883,-22.928532969192812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_5,2023-07-15,883-933,-23.91524020803551,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_6,2023-07-15,933-983,-23.993396138488244,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_7,2023-07-15,983-1033,-24.132507372893073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_8,2023-07-15,1033-1083,-24.160712087989562,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_9,2023-07-15,1083-1133,-24.682116055687352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_10,2023-07-15,1133-1183,-23.4746731412338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_11,2023-07-15,1183-1233,-20.85646641546882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_12,2023-07-15,1233-1283,-19.05686375252113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_13,2023-07-15,1283-1333,-18.798943149189085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_14,2023-07-15,1333-1383,-18.55422080645115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_17_15,2023-07-15,1383-1433,-18.30767143964204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_0,2023-07-27,633-683,-17.186983006124912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_1,2023-07-27,683-733,-18.30699877959659,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_2,2023-07-27,733-783,-19.74297695317898,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_3,2023-07-27,783-833,-21.289536372789463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_4,2023-07-27,833-883,-22.578461910966414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_5,2023-07-27,883-933,-23.753157117500017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_6,2023-07-27,933-983,-23.76631711871189,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_7,2023-07-27,983-1033,-23.987002431870867,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_8,2023-07-27,1033-1083,-23.93520832540081,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_9,2023-07-27,1083-1133,-24.56101530822159,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_10,2023-07-27,1133-1183,-24.85452658711284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_11,2023-07-27,1183-1233,-24.983047603834144,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_12,2023-07-27,1233-1283,-24.44539450503196,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_13,2023-07-27,1283-1333,-24.205700349109883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_14,2023-07-27,1333-1383,-23.72155385741817,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_18_15,2023-07-27,1383-1433,-21.391263502547865,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_0,2023-08-08,633-683,-16.66396999988323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_1,2023-08-08,683-733,-17.748336426273326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_2,2023-08-08,733-783,-18.822409058103705,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_3,2023-08-08,783-833,-21.19919070763968,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_4,2023-08-08,833-883,-22.480851180055858,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_5,2023-08-08,883-933,-23.87403494653491,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_6,2023-08-08,933-983,-24.429016526508388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_7,2023-08-08,983-1033,-24.76877357794862,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_8,2023-08-08,1033-1083,-24.997817851044324,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_9,2023-08-08,1083-1133,-26.05092552706046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_10,2023-08-08,1133-1183,-26.341173641944685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_11,2023-08-08,1183-1233,-26.075161196246327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_12,2023-08-08,1233-1283,-25.96777758743869,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_13,2023-08-08,1283-1333,-26.08096055359993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_14,2023-08-08,1333-1383,-24.56813267031158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_19_15,2023-08-08,1383-1433,-22.127594039193614,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_0,2023-08-20,633-683,-16.881410556789717,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_1,2023-08-20,683-733,-17.69892736068695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_2,2023-08-20,733-783,-18.65946082413046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_3,2023-08-20,783-833,-20.07359406893468,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_4,2023-08-20,833-883,-21.444003924301256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_5,2023-08-20,883-933,-22.8616881109137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_6,2023-08-20,933-983,-23.544824862538075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_7,2023-08-20,983-1033,-23.797490218919116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_8,2023-08-20,1033-1083,-23.920600381913545,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_9,2023-08-20,1083-1133,-25.241908506107713,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_10,2023-08-20,1133-1183,-25.855255952742777,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_11,2023-08-20,1183-1233,-25.60904024964556,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_12,2023-08-20,1233-1283,-25.491567167346105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_13,2023-08-20,1283-1333,-24.5569289445757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_14,2023-08-20,1333-1383,-22.88193288181457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_20_15,2023-08-20,1383-1433,-19.529812362033432,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_0,2023-09-01,633-683,-15.59402790662951,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_1,2023-09-01,683-733,-15.932468114111654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_2,2023-09-01,733-783,-16.8264872109279,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_3,2023-09-01,783-833,-18.280129590649835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_4,2023-09-01,833-883,-19.574322069706476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_5,2023-09-01,883-933,-20.622447812587275,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_6,2023-09-01,933-983,-21.395335187751648,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_7,2023-09-01,983-1033,-21.919919705153873,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_8,2023-09-01,1033-1083,-22.326065947945207,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_9,2023-09-01,1083-1133,-22.936072279836168,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_10,2023-09-01,1133-1183,-23.693511461956902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_11,2023-09-01,1183-1233,-24.367368700443922,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_12,2023-09-01,1233-1283,-23.584447250802246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_13,2023-09-01,1283-1333,-22.476979587950865,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_14,2023-09-01,1333-1383,-21.474578603187535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_21_15,2023-09-01,1383-1433,-17.49015616261417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_0,2023-09-13,633-683,-16.989441762158435,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_1,2023-09-13,683-733,-17.558022094011438,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_2,2023-09-13,733-783,-18.65071691658418,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_3,2023-09-13,783-833,-20.086769610455786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_4,2023-09-13,833-883,-21.58596937097149,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_5,2023-09-13,883-933,-23.7104026073911,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_6,2023-09-13,933-983,-24.64924233216941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_7,2023-09-13,983-1033,-25.148309162178975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_8,2023-09-13,1033-1083,-25.42632608291844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_9,2023-09-13,1083-1133,-24.288303532407536,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_10,2023-09-13,1133-1183,-21.938226839590975,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_11,2023-09-13,1183-1233,-17.783687141201828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_12,2023-09-13,1233-1283,-14.665902616910858,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_13,2023-09-13,1283-1333,-13.78444593276963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_14,2023-09-13,1333-1383,-12.46232319388098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_22_15,2023-09-13,1383-1433,-13.100053159385551,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_0,2023-09-25,633-683,-16.719823767995745,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_1,2023-09-25,683-733,-17.05087788027148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_2,2023-09-25,733-783,-17.86486486892377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_3,2023-09-25,783-833,-19.508745346364087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_4,2023-09-25,833-883,-20.869234809446667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_5,2023-09-25,883-933,-22.17731466486545,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_6,2023-09-25,933-983,-21.869137487633452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_7,2023-09-25,983-1033,-22.166088928437052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_8,2023-09-25,1033-1083,-22.135512964735447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_9,2023-09-25,1083-1133,-22.29215731601176,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_10,2023-09-25,1133-1183,-21.027727456139758,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_11,2023-09-25,1183-1233,-19.00187884189594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_12,2023-09-25,1233-1283,-15.05499186704274,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_13,2023-09-25,1283-1333,-12.87733262084816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_14,2023-09-25,1333-1383,-12.390063750335493,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_23_15,2023-09-25,1383-1433,-12.406675981703751,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_0,2023-10-07,633-683,-17.50877089200501,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_1,2023-10-07,683-733,-18.746900348380564,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_2,2023-10-07,733-783,-19.666357017803442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_3,2023-10-07,783-833,-20.761957502247434,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_4,2023-10-07,833-883,-21.74819820454618,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_5,2023-10-07,883-933,-22.223012081628696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_6,2023-10-07,933-983,-21.07530469084701,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_7,2023-10-07,983-1033,-19.448018902935274,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_8,2023-10-07,1033-1083,-17.172618402756267,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_9,2023-10-07,1083-1133,-15.834576401694774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_10,2023-10-07,1133-1183,-13.92709219294125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_11,2023-10-07,1183-1233,-11.228012242023269,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_12,2023-10-07,1233-1283,-9.637870975341276,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_13,2023-10-07,1283-1333,-9.093234088362347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_14,2023-10-07,1333-1383,-7.90551458113381,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_24_15,2023-10-07,1383-1433,-7.7001667901492965,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_0,2023-10-19,633-683,-15.799088164009124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_1,2023-10-19,683-733,-16.198920440210035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_2,2023-10-19,733-783,-17.123130377937716,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_3,2023-10-19,783-833,-19.204710029900486,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_2_25_4,2023-10-19,833-883,-20.24603183494349,"{""type"":""MultiPoint"",""coordinates"":[]}"
